id_transaccion,fecha_hora,comercio,categoria_comercio,ciudad_comercio,terminal,cliente,correo_cliente,tarjeta_ultimos4,marca_tarjeta,monto,moneda,estatus,metodo_captura,contracargo
TRX0004059,2026-01-19 07:46:16,Cafe Aurora,restaurante,Guadalajara,TPV03-GUA,Jorge Herrera,jorge.herrera46@correo.mx,2925,AMEX,113.18,MXN,APROBADA,MANUAL,N
TRX0004060,2026-04-15 19:07:36,CAFE AURORA,restaurante,Guadalajara,TPV03-GUA,Elena Vargas,elena.vargas148@correo.mx,9840,AMEX,335.57,MXN,APROBADA,BANDA,N
TRX0004061,2026-05-25 20:13:48,Boutique  Iris,VESTIMENTA,Ciudad de Mexico,TPV01-CIU,Carmen Mendoza,carmen.mendoza95@correo.mx,6566,AMEX,4087.11,MXN,APROBADA,QR,N
TRX0004062,2026-03-26 21:42:18,Super Nortenio,Supermercado,Monterrey,TPV04-MON,Lucia Vargas,lucia.vargas7@correo.mx,3320,MASTERCARD,659.76,MXN,APROBADA,BANDA,N
TRX0004063,2026-05-26 17:56:25,VIAJES ALTAMAR,Viajes,Cancun,TPV01-CAN,Jorge Vargas,jorge.vargas40@correo.mx,7531,MASTERCARD,25273.62,MXN,APROBADA,CHIP,N
TRX0004064,2026-01-25 20:47:54,CAFE AURORA,restaurante,Guadalajara,TPV02-GUA,Raul Rivas,raul.rivas123@correo.mx,5837,MASTERCARD,136.17,MXN,APROBADA,CHIP,N
TRX0004065,2026-06-25 19:14:55,CAFE AURORA,Restaurante,Guadalajara,TPV01-GUA,Teresa Herrera,teresa.herrera35@correo.mx,4201,VISA,468.47,MXN,APROBADA,CHIP,N
TRX0004066,2026-05-14 20:56:06,Super Nortenio,SUPER,Monterrey,TPV04-MON,Elena Trejo,elena.trejo73@correo.mx,9973,AMEX,2662.94,MXN,APROBADA,MANUAL,N
TRX0004067,2026-05-27 20:47:16,Farmacia del Sol,Farmacia,Ciudad de Mexico,TPV03-CIU,Raul Vargas,raul.vargas135@correo.mx,8290,AMEX,287.52,MXN,APROBADA,CHIP,N
TRX0004068,2026-05-26 14:49:45,GASOLINERA KM 12,Combustible,Puebla,TPV02-PUE,Lucia Gonzalez,lucia.gonzalez54@correo.mx,2892,AMEX,325.75,MXN,REVERSADA,QR,N
TRX0004069,2026-02-11 06:43:47,BOUTIQUE IRIS,ropa,Ciudad de Mexico,TPV03-CIU,Rocio Rivas,rocio.rivas87@correo.mx,7400,AMEX,5922.92,MXN,REVERSADA,BANDA,N
TRX0004070,2026-03-06 14:17:55,SUPER NORTENO,Supermercado,Monterrey,TPV04-MON,Ivan Delgado,ivan.delgado162@correo.mx,2492,AMEX,3227.57,MXN,APROBADA,CHIP,N
TRX0004071,2026-06-21 09:26:45,Super Nortenio,SUPER,Monterrey,TPV02-MON,Fernando Ramirez,fernando.ramirez126@correo.mx,7487,AMEX,2234.01,MXN,APROBADA,MANUAL,N
TRX0004072,2026-06-02 21:46:06,FARMACIA DEL SOL,Farmacia,Ciudad de Mexico,TPV04-CIU,Ana Cortes,ana.cortes91@correo.mx,8806,AMEX,619.78,MXN,APROBADA,BANDA,N
TRX0004073,2026-03-28 16:10:10,Super Nortenio,SUPER,Monterrey,TPV03-MON,Patricia Vargas,patricia.vargas26@correo.mx,4933,VISA,1539.51,MXN,APROBADA,CHIP,N
TRX0004074,2026-06-01 07:36:13,Viajes Altamar,viajes,Cancun,TPV01-CAN,Fernando Gonzalez,fernando.gonzalez14@correo.mx,4950,MASTERCARD,3210.21,MXN,APROBADA,MANUAL,N
TRX0004075,2026-01-19 07:18:59,Cafe Aurora,Restaurante,Guadalajara,TPV01-GUA,Teresa Mendoza,teresa.mendoza55@correo.mx,6130,MASTERCARD,431.54,MXN,APROBADA,CHIP,N
TRX0004076,2026-04-03 11:04:45,SUPER NORTENO,Supermercado,Monterrey,TPV01-MON,Raul Cortes,raul.cortes116@correo.mx,1792,MASTERCARD,519.77,MXN,APROBADA,MANUAL,N
TRX0004077,2026-06-02 11:39:41,FARMACIA DEL SOL,Farmacia,Ciudad de Mexico,TPV04-CIU,Rocio Ramirez,rocio.ramirez94@correo.mx,3489,VISA,418.29,MXN,APROBADA,MANUAL,N
TRX0004078,2026-04-09 18:04:49,Gasolinera Km 12,combustible,Puebla,TPV02-PUE,Ivan Ramirez,ivan.ramirez45@correo.mx,8146,AMEX,464.42,MXN,APROBADA,MANUAL,N
TRX0004079,2026-01-22 18:15:08,Gasolinera Km 12,combustible,Puebla,TPV04-PUE,Ana Vargas,ana.vargas60@correo.mx,5862,AMEX,725.12,MXN,APROBADA,CHIP,N
TRX0004080,2026-06-27 14:36:15,SUPER NORTENO,SUPER,Monterrey,TPV04-MON,Elena Ramirez,elena.ramirez4@correo.mx,8580,VISA,1517.41,MXN,APROBADA,BANDA,N
TRX0004081,2026-01-11 12:28:39,CAFE AURORA,restaurante,Guadalajara,TPV01-GUA,Sofia Salazar,sofia.salazar136@correo.mx,7202,AMEX,378.98,MXN,APROBADA,QR,N
TRX0004082,2026-06-27 18:57:16,Gasolinera Km 12,combustible,Puebla,TPV02-PUE,Elena Ramirez,elena.ramirez4@correo.mx,8580,VISA,1050.9,MXN,APROBADA,CHIP,N
TRX0004083,2026-06-06 17:02:38,SUPER NORTENO,Supermercado,Monterrey,TPV02-MON,Fernando Gonzalez,fernando.gonzalez14@correo.mx,4950,MASTERCARD,505.77,MXN,APROBADA,QR,N
TRX0004084,2026-01-21 19:37:43,BOUTIQUE IRIS,ropa,Ciudad de Mexico,TPV01-CIU,Raul Delgado,raul.delgado122@correo.mx,1413,VISA,2917.18,MXN,APROBADA,QR,N
TRX0004085,2026-05-25 18:56:27,SUPER NORTENO,SUPER,Monterrey,TPV03-MON,Raul Nunez,raul.nunez70@correo.mx,2085,VISA,1962.4,MXN,REVERSADA,QR,N
TRX0004086,2026-06-01 11:21:06,CAFE AURORA,restaurante,Guadalajara,TPV04-GUA,Teresa Gonzalez,teresa.gonzalez24@correo.mx,8230,VISA,453.04,MXN,APROBADA,CHIP,N
TRX0004087,2026-04-19 06:13:18,Super Norteno,SUPER,Monterrey,TPV04-MON,Jorge Gonzalez,jorge.gonzalez2@correo.mx,4837,AMEX,1337.79,MXN,REVERSADA,BANDA,N
TRX0004088,2026-02-22 09:47:40,Super Norteno,supermercado,Monterrey,TPV04-MON,Carmen Vargas,carmen.vargas161@correo.mx,3446,MASTERCARD,467.06,MXN,APROBADA,CHIP,N
TRX0004089,2026-01-27 16:03:20,SUPER NORTENO,SUPER,Monterrey,TPV03-MON,Elena Vargas,elena.vargas148@correo.mx,9840,AMEX,2369.82,MXN,APROBADA,MANUAL,N
TRX0004090,2026-01-22 11:45:59,Super Norteno,supermercado,Monterrey,TPV03-MON,Luis Zamora,luis.zamora9@correo.mx,1462,AMEX,1174.01,MXN,APROBADA,BANDA,N
TRX0004091,2026-06-08 15:16:35,FARMACIA DEL SOL,farmacia,Ciudad de Mexico,TPV02-CIU,Rocio Nunez,rocio.nunez173@correo.mx,4285,MASTERCARD,351.8,MXN,APROBADA,MANUAL,N
TRX0004092,2026-05-14 18:54:25,BOUTIQUE IRIS,VESTIMENTA,Ciudad de Mexico,TPV01-CIU,Elena Vargas,elena.vargas148@correo.mx,9840,AMEX,3813.12,MXN,APROBADA,CONTACTLESS,N
TRX0004093,2026-01-29 12:30:54,ELECTRO MAYA,ELECTRO,Merida,TPV04-MER,Carmen Ramirez,carmen.ramirez111@correo.mx,1829,VISA,3045.6,MXN,REVERSADA,QR,N
TRX0004094,2026-03-20 16:46:46,SUPER NORTENO,supermercado,Monterrey,TPV01-MON,Miguel Delgado,miguel.delgado42@correo.mx,7456,VISA,2973.85,MXN,APROBADA,MANUAL,N
TRX0004095,2026-04-17 12:04:26,Cafe Aurora,Restaurante,Guadalajara,TPV03-GUA,Lucia Vargas,lucia.vargas7@correo.mx,4691,AMEX,187.12,MXN,APROBADA,MANUAL,N
TRX0004096,2026-02-21 21:28:36,BOUTIQUE IRIS,ropa,Ciudad de Mexico,TPV04-CIU,Elena Zamora,elena.zamora178@correo.mx,7623,AMEX,5063.32,MXN,APROBADA,QR,N
TRX0004097,2026-01-23 18:04:31,Farmacia del Sol ,Farmacia,Ciudad de Mexico,TPV03-CIU,Sofia Nunez,sofia.nunez56@correo.mx,5954,AMEX,883.39,MXN,RECHAZADA,CHIP,N
TRX0004098,2026-05-28 20:01:51,Gasolinera Km 12,combustible,Puebla,TPV02-PUE,Raul Vargas,raul.vargas37@correo.mx,5573,AMEX,421.19,MXN,RECHAZADA,BANDA,N
TRX0004099,2026-03-08 19:49:59,Boutique Iris,ropa,Ciudad de Mexico,TPV01-CIU,Ana Salazar,ana.salazar158@correo.mx,2274,MASTERCARD,4646.17,MXN,APROBADA,QR,N
TRX0004100,2026-01-31 20:22:34,FARMACIA DEL SOL,farmacia,Ciudad de Mexico,TPV01-CIU,Rocio Salazar,rocio.salazar15@correo.mx,4224,MASTERCARD,658.37,MXN,REVERSADA,QR,N
TRX0004101,2026-01-12 18:56:34,Farmacia del Sol,farmacia,Ciudad de Mexico,TPV01-CIU,Elena Zamora,elena.zamora151@correo.mx,7344,AMEX,812.95,MXN,RECHAZADA,QR,N
TRX0004102,2026-01-16 17:48:51,CAFE AURORA,Restaurante,Guadalajara,TPV02-GUA,Jorge Nunez,jorge.nunez29@correo.mx,5067,AMEX,456.09,MXN,APROBADA,CONTACTLESS,N
TRX0004103,2026-06-10 14:58:06,CAFE AURORA,restaurante,Guadalajara,TPV01-GUA,Rocio Herrera,rocio.herrera165@correo.mx,6020,VISA,116.61,MXN,APROBADA,MANUAL,N
TRX0004104,2026-03-07 08:59:10,Gasolinera Km 12,combustible,Puebla,TPV04-PUE,Ivan Mendoza,ivan.mendoza21@correo.mx,2908,MASTERCARD,388.2,MXN,RECHAZADA,MANUAL,N
TRX0004105,2026-04-04 14:17:45,Super Nortenio,supermercado,Monterrey,TPV01-MON,Luis Trejo,luis.trejo1@correo.mx,7154,MASTERCARD,2872.37,MXN,APROBADA,MANUAL,N
TRX0004106,2026-03-20 17:13:37,Super Nortenio,supermercado,Monterrey,TPV03-MON,Carmen Herrera,carmen.herrera176@correo.mx,1605,VISA,2778.94,MXN,APROBADA,BANDA,N
TRX0004107,2026-06-02 14:17:38,Farmacia del Sol,farmacia,Ciudad de Mexico,TPV02-CIU,Lucia Trejo,lucia.trejo32@correo.mx,8092,VISA,854.25,MXN,APROBADA,QR,N
TRX0004108,2026-04-14 08:25:33,FARMACIA DEL SOL,farmacia,Ciudad de Mexico,TPV04-CIU,Elena Delgado,elena.delgado149@correo.mx,9248,MASTERCARD,766.25,MXN,APROBADA,CHIP,N
TRX0004109,2026-02-23 13:29:40,CAFE AURORA,Restaurante,Guadalajara,TPV04-GUA,Rocio Cortes,rocio.cortes103@correo.mx,8270,VISA,235.59,MXN,APROBADA,MANUAL,N
TRX0004110,2026-02-23 16:30:20,Viajes Altamar,Viajes,Cancun,TPV02-CAN,Elena Ramirez,elena.ramirez8@correo.mx,3648,MASTERCARD,37289.82,MXN,APROBADA,QR,N
TRX0004111,2026-02-23 08:43:36,FARMACIA DEL SOL,FARM,Ciudad de Mexico,TPV03-CIU,Ana Cortes,ana.cortes91@correo.mx,8806,AMEX,580.65,MXN,APROBADA,BANDA,N
TRX0004112,2026-02-18 15:39:28,Super Norteno,SUPER,Monterrey,TPV02-MON,Jorge Rivas,jorge.rivas128@correo.mx,7387,MASTERCARD,2952.44,MXN,APROBADA,BANDA,N
TRX0004113,2026-05-28 07:59:33,Cafe Aurora,restaurante,Guadalajara,TPV04-GUA,Elena Vargas,elena.vargas89@correo.mx,5689,VISA,194.61,MXN,APROBADA,QR,S
TRX0004114,2026-01-31 17:01:08,Cafe Aurora,restaurante,Guadalajara,TPV01-GUA,Miguel Cortes,miguel.cortes97@correo.mx,9422,MASTERCARD,280.65,MXN,APROBADA,MANUAL,N
TRX0004115,2026-05-31 08:57:06,Boutique Iris,ropa,Ciudad de Mexico,TPV02-CIU,Teresa Herrera,teresa.herrera35@correo.mx,4201,VISA,2986.33,MXN,APROBADA,MANUAL,N
TRX0004116,2026-03-19 08:59:44,Super Norteno,Supermercado,Monterrey,TPV02-MON,Rocio Salazar,rocio.salazar98@correo.mx,9662,VISA,2221.45,MXN,APROBADA,CONTACTLESS,N
TRX0004117,2026-02-04 14:29:21,FARMACIA DEL SOL,FARM,Ciudad de Mexico,TPV03-CIU,Luis Trejo,luis.trejo1@correo.mx,7154,MASTERCARD,554.12,MXN,APROBADA,BANDA,N
TRX0004118,2026-03-29 21:56:23,Super Norteno,supermercado,Monterrey,TPV04-MON,Raul Delgado,raul.delgado105@correo.mx,8772,MASTERCARD,2261.04,MXN,APROBADA,MANUAL,N
TRX0004119,2026-04-06 19:49:13,SUPER NORTENO,Supermercado,Monterrey,TPV02-MON,Ivan Ramirez,ivan.ramirez45@correo.mx,8146,AMEX,498.79,MXN,APROBADA,MANUAL,N
TRX0004120,2026-01-19 11:36:49,CAFE AURORA,restaurante,Guadalajara,TPV01-GUA,Carmen Gonzalez,carmen.gonzalez129@correo.mx,1346,MASTERCARD,207.26,MXN,APROBADA,MANUAL,N
TRX0004121,2026-03-06 21:04:19,Super Nortenio,SUPER,Monterrey,TPV03-MON,Jorge Herrera,jorge.herrera112@correo.mx,5612,MASTERCARD,398.63,MXN,APROBADA,MANUAL,N
TRX0004122,2026-03-10 14:12:12,Gasolinera Km 12,Combustible,Puebla,TPV04-PUE,Hector Ramirez,hector.ramirez164@correo.mx,4352,MASTERCARD,305.68,MXN,APROBADA,QR,N
TRX0004123,2026-01-05 08:54:52,CAFE AURORA,Restaurante,Guadalajara,TPV02-GUA,Hector Delgado,hector.delgado137@correo.mx,3321,AMEX,422.69,MXN,APROBADA,CONTACTLESS,N
TRX0004124,2026-03-30 08:09:26,FARMACIA DEL SOL,FARM,Ciudad de Mexico,TPV03-CIU,Jorge Rivas,jorge.rivas147@correo.mx,5919,MASTERCARD,359.26,MXN,APROBADA,QR,N
TRX0004125,2026-02-15 11:28:52,Super Norteno,supermercado,Monterrey,TPV02-MON,Hector Rivas,hector.rivas50@correo.mx,8897,MASTERCARD,756.65,MXN,REVERSADA,QR,N
TRX0004126,2026-01-26 06:49:38,Super Nortenio,supermercado,Monterrey,TPV04-MON,Ana Vargas,ana.vargas44@correo.mx,1097,AMEX,393.97,MXN,APROBADA,BANDA,N
TRX0004127,2026-06-15 10:30:13,BOUTIQUE IRIS,VESTIMENTA,Ciudad de Mexico,TPV03-CIU,Carmen Rivas,carmen.rivas139@correo.mx,4822,AMEX,4554.52,MXN,REVERSADA,CHIP,N
TRX0004128,2026-05-10 20:07:12,Boutique  Iris,VESTIMENTA,Ciudad de Mexico,TPV03-CIU,Ana Salazar,ana.salazar158@correo.mx,2274,MASTERCARD,638.45,MXN,RECHAZADA,CHIP,N
TRX0004129,2026-03-07 16:03:37,SUPER NORTENO,supermercado,Monterrey,TPV02-MON,Jorge Nunez,jorge.nunez121@correo.mx,1683,AMEX,1582.92,MXN,APROBADA,QR,N
TRX0004130,2026-05-15 13:42:45,Super Nortenio,supermercado,Monterrey,TPV01-MON,Ivan Gonzalez,ivan.gonzalez163@correo.mx,9280,MASTERCARD,1843.64,MXN,APROBADA,BANDA,N
TRX0004131,2026-05-15 20:04:04,SUPER NORTENO,supermercado,Monterrey,TPV03-MON,Fernando Salazar,fernando.salazar63@correo.mx,5089,MASTERCARD,543.09,MXN,APROBADA,CHIP,N
TRX0004132,2026-04-15 06:10:18,Farmacia del Sol,farmacia,Ciudad de Mexico,TPV01-CIU,Jorge Delgado,jorge.delgado66@correo.mx,7754,VISA,403.4,MXN,APROBADA,BANDA,N
TRX0004133,2026-02-02 11:01:56,CAFE AURORA,Restaurante,Guadalajara,TPV03-GUA,Patricia Gonzalez,patricia.gonzalez127@correo.mx,4793,VISA,406.03,MXN,APROBADA,CONTACTLESS,N
TRX0004134,2026-04-28 16:37:06,Farmacia del Sol,farmacia,Ciudad de Mexico,TPV01-CIU,Patricia Rivas,patricia.rivas157@correo.mx,8006,VISA,130.54,MXN,APROBADA,BANDA,N
TRX0004135,2026-05-12 16:54:29,Super Norteno,Supermercado,Monterrey,TPV03-MON,Hector Herrera,hector.herrera34@correo.mx,8787,VISA,3447.98,MXN,APROBADA,QR,N
TRX0004136,2026-06-18 21:08:11,Super Norteno,Supermercado,Monterrey,TPV02-MON,Elena Vargas,elena.vargas148@correo.mx,9840,AMEX,2656.88,MXN,APROBADA,CHIP,N
TRX0004137,2026-01-10 07:37:27,Super Norteno,SUPER,Monterrey,TPV04-MON,Miguel Gonzalez,miguel.gonzalez172@correo.mx,9785,AMEX,778.89,MXN,APROBADA,MANUAL,N
TRX0004138,2026-06-29 16:32:00,SUPER NORTENO,SUPER,Monterrey,TPV04-MON,Lucia Trejo,lucia.trejo92@correo.mx,3905,MASTERCARD,441.67,MXN,APROBADA,MANUAL,N
TRX0004139,2026-04-22 12:10:20,Super Nortenio,SUPER,Monterrey,TPV04-MON,Lucia Vargas,lucia.vargas7@correo.mx,4691,AMEX,215.67,MXN,REVERSADA,BANDA,N
TRX0004140,2026-06-21 10:55:20,Super Nortenio,supermercado,Monterrey,TPV03-MON,Elena Vargas,elena.vargas89@correo.mx,5689,VISA,267.12,MXN,REVERSADA,CONTACTLESS,N
TRX0004141,2026-04-25 15:20:54,Farmacia del Sol,Farmacia,Ciudad de Mexico,TPV04-CIU,Rocio Zamora,rocio.zamora85@correo.mx,2544,AMEX,502.14,MXN,APROBADA,CHIP,N
TRX0004142,2026-01-22 09:26:37,FARMACIA DEL SOL,Farmacia,Ciudad de Mexico,TPV01-CIU,Hector Mendoza,hector.mendoza10@correo.mx,6846,VISA,256.99,MXN,APROBADA,CONTACTLESS,N
TRX0004143,2026-06-10 07:20:32,Boutique  Iris,VESTIMENTA,Ciudad de Mexico,TPV02-CIU,Raul Herrera,raul.herrera110@correo.mx,7010,VISA,4464.84,MXN,APROBADA,CHIP,N
TRX0004144,2026-04-03 18:21:08,CAFE AURORA,restaurante,Guadalajara,TPV04-GUA,Luis Herrera,luis.herrera5@correo.mx,7395,MASTERCARD,192.72,MXN,APROBADA,MANUAL,N
TRX0004145,2026-05-21 15:06:55,Farmacia del Sol ,FARM,Ciudad de Mexico,TPV03-CIU,Jorge Vargas,jorge.vargas40@correo.mx,7531,MASTERCARD,461.5,MXN,APROBADA,BANDA,N
TRX0004146,2026-03-13 13:11:43,Farmacia del Sol ,Farmacia,Ciudad de Mexico,TPV03-CIU,Miguel Delgado,miguel.delgado23@correo.mx,3807,VISA,727.9,MXN,APROBADA,CONTACTLESS,N
TRX0004147,2026-02-24 19:58:00,CAFE AURORA,Restaurante,Guadalajara,TPV02-GUA,Elena Ramirez,elena.ramirez8@correo.mx,3648,MASTERCARD,71.98,MXN,APROBADA,MANUAL,N
TRX0004148,2026-01-19 06:42:36,Super Norteno,Supermercado,Monterrey,TPV04-MON,Ivan Ramirez,ivan.ramirez45@correo.mx,8146,AMEX,486.67,MXN,RECHAZADA,MANUAL,N
TRX0004149,2026-05-28 07:21:53,GASOLINERA KM 12,combustible,Puebla,TPV02-PUE,Miguel Gonzalez,miguel.gonzalez154@correo.mx,8784,AMEX,1535.26,MXN,APROBADA,CHIP,N
TRX0004150,2026-02-03 08:03:47,Farmacia del Sol ,Farmacia,Ciudad de Mexico,TPV01-CIU,Ivan Delgado,ivan.delgado59@correo.mx,3851,AMEX,838.44,MXN,APROBADA,CHIP,N
TRX0004151,2026-01-28 11:12:51,Farmacia del Sol,farmacia,Ciudad de Mexico,TPV02-CIU,Luis Ramirez,luis.ramirez39@correo.mx,8712,VISA,678.13,MXN,RECHAZADA,MANUAL,N
TRX0004152,2026-06-01 07:15:53,Farmacia del Sol ,Farmacia,Ciudad de Mexico,TPV04-CIU,Elena Ramirez,elena.ramirez61@correo.mx,8246,AMEX,670.11,MXN,APROBADA,BANDA,N
TRX0004153,2026-04-13 12:18:53,GASOLINERA KM 12,Combustible,Puebla,TPV01-PUE,Luis Delgado,luis.delgado150@correo.mx,7838,VISA,1290.23,MXN,APROBADA,CHIP,N
TRX0004154,2026-05-08 11:24:14,Farmacia del Sol,FARM,Ciudad de Mexico,TPV02-CIU,Lucia Vargas,lucia.vargas64@correo.mx,5333,VISA,278.29,MXN,APROBADA,CONTACTLESS,N
TRX0004155,2026-06-26 15:10:07,Super Norteno,Supermercado,Monterrey,TPV01-MON,Luis Zamora,luis.zamora9@correo.mx,1462,AMEX,3020.09,MXN,RECHAZADA,BANDA,N
TRX0004156,2026-04-09 10:53:26,CAFE AURORA,Restaurante,Guadalajara,TPV01-GUA,Ana Vargas,ana.vargas60@correo.mx,5862,AMEX,365.64,MXN,APROBADA,QR,N
TRX0004157,2026-04-20 19:11:53,Farmacia del Sol ,farmacia,Ciudad de Mexico,TPV01-CIU,Miguel Trejo,miguel.trejo115@correo.mx,3481,MASTERCARD,355.95,MXN,RECHAZADA,CHIP,N
TRX0004158,2026-01-08 06:41:32,GASOLINERA KM 12,combustible,Puebla,TPV01-PUE,Patricia Rivas,patricia.rivas157@correo.mx,8006,VISA,1232.96,MXN,APROBADA,CONTACTLESS,N
TRX0004159,2026-04-29 18:59:19,Super Nortenio,Supermercado,Monterrey,TPV04-MON,Ivan Trejo,ivan.trejo180@correo.mx,8045,MASTERCARD,2295.47,MXN,APROBADA,MANUAL,N
TRX0004160,2026-05-17 06:03:29,Farmacia del Sol ,Farmacia,Ciudad de Mexico,TPV01-CIU,Fernando Zamora,fernando.zamora156@correo.mx,3541,MASTERCARD,236.68,MXN,APROBADA,QR,N
TRX0004161,2026-05-01 08:21:10,FARMACIA DEL SOL,Farmacia,Ciudad de Mexico,TPV04-CIU,Ana Salazar,ana.salazar102@correo.mx,3316,AMEX,345.7,MXN,APROBADA,CONTACTLESS,N
TRX0004162,2026-02-22 08:41:36,Electro Maya,electronica,Merida,TPV02-MER,Fernando Herrera,fernando.herrera177@correo.mx,7418,VISA,1386.08,MXN,APROBADA,BANDA,N
TRX0004163,2026-05-31 20:32:31,Super Norteno,SUPER,Monterrey,TPV04-MON,Rocio Salazar,rocio.salazar98@correo.mx,9662,VISA,569.34,MXN,APROBADA,CHIP,N
TRX0004164,2026-02-17 09:14:11,Farmacia del Sol ,farmacia,Ciudad de Mexico,TPV01-CIU,Elena Ramirez,elena.ramirez144@correo.mx,3433,VISA,889.3,MXN,APROBADA,MANUAL,N
TRX0004165,2026-03-08 12:46:04,SUPER NORTENO,supermercado,Monterrey,TPV01-MON,Hector Trejo,hector.trejo101@correo.mx,6533,MASTERCARD,1654.84,MXN,APROBADA,CONTACTLESS,N
TRX0004166,2026-04-19 11:24:33,Super Nortenio,SUPER,Monterrey,TPV03-MON,Raul Delgado,raul.delgado105@correo.mx,6357,VISA,858.97,MXN,APROBADA,BANDA,N
TRX0004167,2026-01-04 15:40:12,Farmacia del Sol,farmacia,Ciudad de Mexico,TPV02-CIU,Jorge Mendoza,jorge.mendoza47@correo.mx,7512,AMEX,744.12,MXN,APROBADA,CONTACTLESS,N
TRX0004168,2026-05-20 16:34:16,SUPER NORTENO,SUPER,Monterrey,TPV03-MON,Ana Salazar,ana.salazar158@correo.mx,2274,MASTERCARD,705.86,MXN,APROBADA,MANUAL,N
TRX0004169,2026-03-07 07:30:58,Super Norteno,Supermercado,Monterrey,TPV02-MON,Miguel Trejo,miguel.trejo115@correo.mx,3481,MASTERCARD,3393.14,MXN,APROBADA,MANUAL,N
TRX0004170,2026-02-23 10:26:24,ELECTRO MAYA,electronica,Merida,TPV02-MER,Luis Salazar,luis.salazar77@correo.mx,1058,AMEX,9645.16,MXN,APROBADA,CHIP,N
TRX0004171,2026-02-21 11:17:04,CAFE AURORA,Restaurante,Guadalajara,TPV04-GUA,Patricia Delgado,patricia.delgado167@correo.mx,8972,VISA,381.33,MXN,APROBADA,CONTACTLESS,N
TRX0004172,2026-06-13 19:02:14,ELECTRO MAYA,electronica,Merida,TPV01-MER,Raul Delgado,raul.delgado142@correo.mx,4207,AMEX,23207.75,MXN,APROBADA,QR,N
TRX0004173,2026-04-15 17:21:05,Electro Maya,Electronica,Merida,TPV04-MER,Ana Mendoza,ana.mendoza27@correo.mx,5764,VISA,11518.53,MXN,APROBADA,MANUAL,N
TRX0004174,2026-03-15 19:59:37,Boutique  Iris,Ropa,Ciudad de Mexico,TPV03-CIU,Miguel Cortes,miguel.cortes97@correo.mx,9422,MASTERCARD,4698.08,MXN,APROBADA,QR,N
TRX0004175,2026-04-14 13:36:45,SUPER NORTENO,supermercado,Monterrey,TPV04-MON,Hector Herrera,hector.herrera79@correo.mx,3159,VISA,2238.02,MXN,APROBADA,QR,N
TRX0004176,2026-05-14 21:03:27,Electro Maya,ELECTRO,Merida,TPV04-MER,Elena Zamora,elena.zamora151@correo.mx,7344,AMEX,17264.15,MXN,APROBADA,BANDA,N
TRX0004177,2026-01-31 08:52:43,Farmacia del Sol,FARM,Ciudad de Mexico,TPV02-CIU,Luis Ramirez,luis.ramirez39@correo.mx,8712,VISA,440.77,MXN,APROBADA,QR,N
TRX0004178,2026-05-04 12:00:23,Gasolinera Km 12,combustible,Puebla,TPV04-PUE,Rocio Ramirez,rocio.ramirez12@correo.mx,2195,MASTERCARD,622.5,MXN,RECHAZADA,CHIP,N
TRX0004179,2026-05-20 13:44:00,Cafe Aurora,restaurante,Guadalajara,TPV01-GUA,Miguel Trejo,miguel.trejo115@correo.mx,2634,VISA,182.56,MXN,APROBADA,BANDA,N
TRX0004180,2026-05-18 15:12:32,Super Nortenio,supermercado,Monterrey,TPV03-MON,Raul Delgado,raul.delgado122@correo.mx,1413,VISA,977.04,MXN,APROBADA,CONTACTLESS,N
TRX0004181,2026-02-16 11:41:42,Gasolinera Km 12,combustible,Puebla,TPV01-PUE,Fernando Ramirez,fernando.ramirez126@correo.mx,7487,AMEX,1362.66,MXN,RECHAZADA,BANDA,N
TRX0004182,2026-03-11 14:56:46,Super Nortenio,Supermercado,Monterrey,TPV04-MON,Patricia Gonzalez,patricia.gonzalez127@correo.mx,8628,VISA,2179.26,MXN,APROBADA,CHIP,N
TRX0004183,2026-02-04 11:19:26,SUPER NORTENO,Supermercado,Monterrey,TPV01-MON,Rocio Zamora,rocio.zamora85@correo.mx,2544,AMEX,1637.9,MXN,APROBADA,BANDA,N
TRX0004184,2026-06-10 07:25:40,SUPER NORTENO,SUPER,Monterrey,TPV04-MON,Raul Rivas,raul.rivas123@correo.mx,5837,MASTERCARD,1962.86,MXN,APROBADA,QR,N
TRX0004185,2026-02-15 09:24:18,VIAJES ALTAMAR,viajes,Cancun,TPV03-CAN,Raul Gonzalez,raul.gonzalez74@correo.mx,9447,VISA,8693.87,MXN,APROBADA,BANDA,N
TRX0004186,2026-01-07 10:42:58,Boutique  Iris,VESTIMENTA,Ciudad de Mexico,TPV04-CIU,Jorge Nunez,jorge.nunez29@correo.mx,5067,AMEX,1178.78,MXN,APROBADA,MANUAL,N
TRX0004187,2026-06-04 12:02:29,SUPER NORTENO,supermercado,Monterrey,TPV03-MON,Rocio Rivas,rocio.rivas87@correo.mx,7957,VISA,3463.9,MXN,APROBADA,QR,N
TRX0004188,2026-01-21 11:41:58,Farmacia del Sol,farmacia,Ciudad de Mexico,TPV02-CIU,Fernando Cortes,fernando.cortes170@correo.mx,6842,AMEX,845.89,MXN,APROBADA,CHIP,N
TRX0004189,2026-06-16 14:45:02,FARMACIA DEL SOL,Farmacia,Ciudad de Mexico,TPV04-CIU,Elena Zamora,elena.zamora16@correo.mx,2698,VISA,600.33,MXN,APROBADA,BANDA,N
